protein	RNA	label
YLL013C	YPL132W	1
YLL013C	YPL172C	1
YLL013C	YPL251W	1
YLL013C	YPL252C	1
YLL013C	YPR024W	1
YLL013C	YPR047W	1
YLL013C	YPR066W	1
YLL013C	YPR067W	1
YLL013C	YPR109W	1
YLL013C	YPR140W	1
YLL013C	YPR155C	1
YLL013C	YPR166C	1
YNL251C	YAL023C	1
YNL251C	YAL030W	1
YNL251C	YAL044W-A	1
YNL251C	YAL060W	1
YNL251C	YAR015W	1
YNL251C	YAR027W	1
YNL251C	YAR042W	1
YNL251C	YAR068W	1
YNL251C	YBL006C	1
YNL251C	YBL026W	1
YNL251C	YBL029C-A	1
YNL251C	YBL030C	1
YNL251C	YBL042C	1
YNL251C	YBL054W	1
YNL251C	YBL059C-A	1
YNL251C	YBL064C	1
YNL251C	YBL071W-A	1
YNL251C	YBL074C	1
YNL251C	YBL090W	1
YNL251C	YBL101W-A	1
YNL251C	YBL107C	1
YNL251C	YBR002C	1
YNL251C	YBR005W	1
YNL251C	YBR014C	1
YNL251C	YBR029C	1
YNL251C	YBR036C	1
YNL251C	YBR037C	1
YNL251C	YBR046C	1
YNL251C	YBR054W	1
YNL251C	YBR056W-A	1
YNL251C	YBR066C	1
YNL251C	YBR067C	1
YNL251C	YBR068C	1
YNL251C	YBR069C	1
YNL251C	YBR070C	1
YNL251C	YBR078W	1
YNL251C	YBR082C	1
YNL251C	YBR101C	1
YNL251C	YBR111W-A	1
YNL251C	YBR119W	1
YNL251C	YBR120C	1
YNL251C	YBR139W	1
YNL251C	YBR153W	1
YNL251C	YBR154C	1
YNL251C	YBR162C	1
YNL251C	YBR193C	1
YNL251C	YBR195C	1
YNL251C	YBR197C	1
YNL251C	YBR205W	1
YNL251C	YBR210W	1
YNL251C	YBR233W-A	1
YNL251C	YBR238C	1
YNL251C	YBR252W	1
YNL251C	YBR253W	1
YNL251C	YBR254C	1
YNL251C	YBR255C-A	1
YNL251C	YBR256C	1
YNL251C	YBR262C	1
YNL251C	YBR268W	1
YNL251C	YBR291C	1
YNL251C	YCL005W-A	1
YNL251C	YCL055W	1
YNL251C	YCR015C	1
YNL251C	YCR018C-A	1
YNL251C	YCR020C-A	1
YNL251C	YCR027C	1
YNL251C	YCR035C	1
YNL251C	YCR037C	1
YNL251C	YCR042C	1
YNL251C	YCR046C	1
YNL251C	YCR047C	1
YNL251C	YCR060W	1
YNL251C	YCR069W	1
YNL251C	YCR086W	1
YNL251C	YCR087C-A	1
YNL251C	YCR097W	1
YNL251C	YDL006W	1
YNL251C	YDL007W	1
YNL251C	YDL008W	1
YNL251C	YDL010W	1
YNL251C	YDL012C	1
YNL251C	YDL030W	1
YNL251C	YDL033C	1
YNL251C	YDL036C	1
YNL251C	YDL045W-A	1
YNL251C	YDL046W	1
YNL251C	YDL047W	1
YNL251C	YDL052C	1
YNL251C	YDL075W	1
YNL251C	YDL076C	1
YNL251C	YDL080C	1
YNL251C	YDL083C	1
YNL251C	YDL092W	1
YNL251C	YDL108W	1
YNL251C	YDL110C	1
YNL251C	YDL111C	1
YNL251C	YDL114W-A	1
YNL251C	YDL120W	1
YNL251C	YDL121C	1
YNL251C	YDL123W	1
YNL251C	YDL125C	1
YNL251C	YDL127W	1
YNL251C	YDL130W-A	1
YNL251C	YDL135C	1
YNL251C	YDL144C	1
YNL251C	YDL146W	1
YNL251C	YDL159W-A	1
YNL251C	YDL160C-A	1
YNL251C	YDL175C	1
YNL251C	YDL179W	1
YNL251C	YDL205C	1
YNL251C	YDL232W	1
YNL251C	YDL240C-A	1
YNL251C	YDL247W-A	1
YNL251C	YDR059C	1
YNL251C	YDR063W	1
YNL251C	YDR073W	1
YNL251C	YDR075W	1
YNL251C	YDR079C-A	1
YNL251C	YDR096W	1
YNL251C	YDR119W	1
YNL251C	YDR151C	1
YNL251C	YDR154C	1
YNL251C	YDR155C	1
YNL251C	YDR156W	1
YNL251C	YDR158W	1
YNL251C	YDR164C	1
YNL251C	YDR174W	1
YNL251C	YDR177W	1
YNL251C	YDR178W	1
YNL251C	YDR181C	1
YNL251C	YDR196C	1
YNL251C	YDR228C	1
YNL251C	YDR232W	1
YNL251C	YDR235W	1
YNL251C	YDR236C	1
YNL251C	YDR246W	1
YNL251C	YDR247W	1
YNL251C	YDR248C	1
YNL251C	YDR252W	1
YNL251C	YDR268W	1
YNL251C	YDR270W	1
YNL251C	YDR272W	1
YNL251C	YDR280W	1
YNL251C	YDR305C	1
YNL251C	YDR308C	1
YNL251C	YDR319C	1
YNL251C	YDR337W	1
YNL251C	YDR349C	1
YNL251C	YDR352W	1
YNL251C	YDR357C	1
YNL251C	YDR363W-A	1
YNL251C	YDR367W	1
YNL251C	YDR376W	1
YNL251C	YDR381C-A	1
YNL251C	YDR393W	1
YNL251C	YDR395W	1
YNL251C	YDR397C	1
YNL251C	YDR399W	1
YNL251C	YDR404C	1
YNL251C	YDR405W	1
YNL251C	YDR410C	1
YNL251C	YDR411C	1
YNL251C	YDR424C	1
YNL251C	YDR437W	1
YNL251C	YDR441C	1
YNL251C	YDR451C	1
YNL251C	YDR453C	1
YNL251C	YDR461W	1
YNL251C	YDR466W	1
YNL251C	YDR469W	1
YNL251C	YDR472W	1
YNL251C	YDR476C	1
YNL251C	YDR477W	1
YNL251C	YDR486C	1
YNL251C	YDR487C	1
YNL251C	YDR517W	1
YNL251C	YDR530C	1
YNL251C	YDR541C	1
YNL251C	YEL003W	1
YNL251C	YEL006W	1
YNL251C	YEL007W	1
YNL251C	YEL017C-A	1
YNL251C	YEL017W	1
YNL251C	YEL018W	1
YNL251C	YEL026W	1
YNL251C	YEL042W	1
YNL251C	YEL044W	1
YNL251C	YEL045C	1
YNL251C	YEL074W	1
YNL251C	YEL075C	1
YNL251C	YEL075W-A	1
YNL251C	YEL076C	1
YNL251C	YEL076C-A	1
YNL251C	YER010C	1
YNL251C	YER012W	1
YNL251C	YER018C	1
YNL251C	YER019W	1
YNL251C	YER028C	1
YNL251C	YER030W	1
YNL251C	YER035W	1
YNL251C	YER044C	1
YNL251C	YER048W-A	1
YNL251C	YER050C	1
YNL251C	YER051W	1
YNL251C	YER053C	1
YNL251C	YER055C	1
YNL251C	YER058W	1
YNL251C	YER059W	1
YNL251C	YER062C	1
YNL251C	YER063W	1
YNL251C	YER071C	1
YNL251C	YER072W	1
YNL251C	YER074W	1
YNL251C	YER079W	1
YNL251C	YER081W	1
YNL251C	YER089C	1
YNL251C	YER093C-A	1
YNL251C	YER112W	1
YNL251C	YER115C	1
YNL251C	YER116C	1
YNL251C	YER119C	1
YNL251C	YER123W	1
YNL251C	YER128W	1
YNL251C	YER130C	1
YNL251C	YER132C	1
YNL251C	YER134C	1
YNL251C	YER138W-A	1
YNL251C	YER143W	1
YNL251C	YER145C	1
YNL251C	YER146W	1
YNL251C	YER150W	1
YNL251C	YER159C	1
YNL251C	YER163C	1
YNL251C	YER168C	1
YNL251C	YER169W	1
YNL251C	YER176W	1
YNL251C	YER177W	1
YNL251C	YER189W	1
YNL251C	YFL001W	1
YNL251C	YFL026W	1
YNL251C	YFL031W	1
YNL251C	YFL034C-A	1
YNL251C	YFL044C	1
YNL251C	YFL045C	1
YNL251C	YFL064C	1
YNL251C	YFL065C	1
YNL251C	YFL068W	1
YNL251C	YFR001W	1
YNL251C	YFR003C	1
YNL251C	YFR007W	1
YNL251C	YFR017C	1
YNL251C	YFR025C	1
YNL251C	YFR036W	1
YNL251C	YFR047C	1
YNL251C	YFR049W	1
YNL251C	YGL012W	1
YNL251C	YGL028C	1
YNL251C	YGL038C	1
YNL251C	YGL040C	1
YNL251C	YGL043W	1
YNL251C	YGL047W	1
YNL251C	YGL053W	1
YNL251C	YGL056C	1
YNL251C	YGL057C	1
YNL251C	YGL059W	1
YNL251C	YGL064C	1
YNL251C	YGL070C	1
YNL251C	YGL079W	1
YNL251C	YGL083W	1
YNL251C	YGL087C	1
YNL251C	YGL088W	1
YNL251C	YGL096W	1
YNL251C	YGL117W	1
YNL251C	YGL127C	1
YNL251C	YGL146C	1
YNL251C	YGL147C	1
YNL251C	YGL159W	1
YNL251C	YGL166W	1
YNL251C	YGL177W	1
YNL251C	YGL179C	1
YNL251C	YGL188C-A	1
YNL251C	YGL196W	1
YNL251C	YGL204C	1
YNL251C	YGL209W	1
YNL251C	YGL210W	1
YNL251C	YGL222C	1
YNL251C	YGL226W	1
YNL251C	YGL232W	1
YNL251C	YGL248W	1
YNL251C	YGR001C	1
YNL251C	YGR005C	1
YNL251C	YGR007W	1
YNL251C	YGR008C	1
YNL251C	YGR010W	1
YNL251C	YGR019W	1
YNL251C	YGR025W	1
YNL251C	YGR026W	1
YNL251C	YGR028W	1
YNL251C	YGR030C	1
YNL251C	YGR035C	1
YNL251C	YGR036C	1
YNL251C	YGR044C	1
YNL251C	YGR045C	1
YNL251C	YGR057C	1
YNL251C	YGR062C	1
YNL251C	YGR077C	1
YNL251C	YGR080W	1
YNL251C	YGR081C	1
YNL251C	YGR082W	1
YNL251C	YGR102C	1
YNL251C	YGR122C-A	1
YNL251C	YGR126W	1
YNL251C	YGR127W	1
YNL251C	YGR129W	1
YNL251C	YGR136W	1
YNL251C	YGR146C	1
YNL251C	YGR147C	1
YNL251C	YGR156W	1
YNL251C	YGR165W	1
YNL251C	YGR177C	1
YNL251C	YGR189C	1
YNL251C	YGR191W	1
YNL251C	YGR193C	1
YNL251C	YGR199W	1
YNL251C	YGR206W	1
YNL251C	YGR207C	1
YNL251C	YGR210C	1
YNL251C	YGR215W	1
YNL251C	YGR222W	1
YNL251C	YGR241C	1
YNL251C	YGR247W	1
YNL251C	YGR248W	1
YNL251C	YGR249W	1
YNL251C	YGR251W	1
YNL251C	YGR268C	1
YNL251C	YGR270W	1
YNL251C	YGR283C	1
YNL251C	YHL007C	1
YNL251C	YHL025W	1
YNL251C	YHL049C	1
YNL251C	YHR053C	1
YNL251C	YHR054C	1
YNL251C	YHR055C	1
YNL251C	YHR056C	1
YNL251C	YHR059W	1
YNL251C	YHR067W	1
YNL251C	YHR078W	1
YNL251C	YHR086W	1
YNL251C	YHR094C	1
YNL251C	YHR097C	1
YNL251C	YHR102W	1
YNL251C	YHR108W	1
YNL251C	YHR110W	1
YNL251C	YHR121W	1
YNL251C	YHR128W	1
YNL251C	YHR132W-A	1
YNL251C	YHR136C	1
YNL251C	YHR142W	1
YNL251C	YHR143W	1
YNL251C	YHR143W-A	1
YNL251C	YHR147C	1
YNL251C	YHR148W	1
YNL251C	YHR195W	1
YNL251C	YHR198C	1
YNL251C	YHR214W	1
YNL251C	YHR214W-A	1
YNL251C	YIL004C	1
YNL251C	YIL008W	1
YNL251C	YIL016W	1
YNL251C	YIL023C	1
YNL251C	YIL027C	1
YNL251C	YIL040W	1
YNL251C	YIL045W	1
YNL251C	YIL049W	1
YNL251C	YIL050W	1
YNL251C	YIL062C	1
YNL251C	YIL064W	1
YNL251C	YIL065C	1
YNL251C	YIL069C	1
YNL251C	YIL087C	1
YNL251C	YIL093C	1
YNL251C	YIL096C	1
YNL251C	YIL110W	1
YNL251C	YIL117C	1
YNL251C	YIL121W	1
YNL251C	YIL127C	1
YNL251C	YIL134W	1
YNL251C	YIL138C	1
YNL251C	YIL157C	1
YNL251C	YIR015W	1
YNL251C	YIR018W	1
YNL251C	YIR021W	1
YNL251C	YIR044C	1
YNL251C	YJL003W	1
YNL251C	YJL030W	1
YNL251C	YJL047C-A	1
YNL251C	YJL053W	1
YNL251C	YJL062W	1
YNL251C	YJL062W-A	1
YNL251C	YJL065C	1
YNL251C	YJL083W	1
YNL251C	YJL091C	1
YNL251C	YJL097W	1
YNL251C	YJL104W	1
YNL251C	YJL122W	1
YNL251C	YJL127C-B	1
YNL251C	YJL133W	1
YNL251C	YJL134W	1
YNL251C	YJL139C	1
YNL251C	YJL144W	1
YNL251C	YJL145W	1
YNL251C	YJL151C	1
YNL251C	YJL156C	1
YNL251C	YJL158C	1
YNL251C	YJL164C	1
YNL251C	YJL173C	1
YNL251C	YJL178C	1
YNL251C	YJL179W	1
YNL251C	YJL180C	1
YNL251C	YJL187C	1
YNL251C	YJL190C	1
YNL251C	YJL208C	1
YNL251C	YJL210W	1
YNL251C	YJL213W	1
YNL251C	YJR012C	1
YNL251C	YJR013W	1
YNL251C	YJR014W	1
YNL251C	YJR015W	1
YNL251C	YJR017C	1
YNL251C	YJR034W	1
YNL251C	YJR044C	1
YNL251C	YJR049C	1
YNL251C	YJR050W	1
YNL251C	YJR057W	1
YNL251C	YJR058C	1
YNL251C	YJR059W	1
YNL251C	YJR063W	1
YNL251C	YJR067C	1
YNL251C	YJR068W	1
YNL251C	YJR082C	1
YNL251C	YJR083C	1
YNL251C	YJR086W	1
YNL251C	YJR093C	1
YNL251C	YJR096W	1
YNL251C	YJR101W	1
YNL251C	YJR104C	1
YNL251C	YJR111C	1
YNL251C	YJR112W-A	1
YNL251C	YJR113C	1
YNL251C	YJR116W	1
YNL251C	YJR118C	1
YNL251C	YJR123W	1
YNL251C	YJR129C	1
YNL251C	YJR147W	1
YNL251C	YJR161C	1
YNL251C	YKL004W	1
YNL251C	YKL006C-A	1
YNL251C	YKL028W	1
YNL251C	YKL029C	1
YNL251C	YKL043W	1
YNL251C	YKL044W	1
YNL251C	YKL051W	1
YNL251C	YKL063C	1
YNL251C	YKL068W-A	1
YNL251C	YKL069W	1
YNL251C	YKL087C	1
YNL251C	YKL091C	1
YNL251C	YKL100C	1
YNL251C	YKL103C	1
YNL251C	YKL110C	1
YNL251C	YKL119C	1
YNL251C	YKL137W	1
YNL251C	YKL138C	1
YNL251C	YKL144C	1
YNL251C	YKL151C	1
YNL251C	YKL167C	1
YNL251C	YKL170W	1
YNL251C	YKL189W	1
YNL251C	YKL206C	1
YNL251C	YKR007W	1
YNL251C	YKR046C	1
YNL251C	YKR053C	1
YNL251C	YKR054C	1
YNL251C	YKR061W	1
YNL251C	YKR080W	1
YNL251C	YKR085C	1
YNL251C	YKR091W	1
YNL251C	YLL018C-A	1
YNL251C	YLL023C	1
YNL251C	YLL031C	1
YNL251C	YLL038C	1
YNL251C	YLL049W	1
YNL251C	YLL051C	1
YNL251C	YLR003C	1
YNL251C	YLR008C	1
YNL251C	YLR016C	1
YNL251C	YLR036C	1
YNL251C	YLR059C	1
YNL251C	YLR066W	1
YNL251C	YLR074C	1
YNL251C	YLR090W	1
YNL251C	YLR099W-A	1
YNL251C	YLR105C	1
YNL251C	YLR107W	1
YNL251C	YLR109W	1
YNL251C	YLR121C	1
YNL251C	YLR141W	1
YNL251C	YLR143W	1
YNL251C	YLR154C	1
YNL251C	YLR155C	1
YNL251C	YLR157C	1
YNL251C	YLR158C	1
YNL251C	YLR163C	1
YNL251C	YLR170C	1
YNL251C	YLR186W	1
YNL251C	YLR194C	1
YNL251C	YLR195C	1
YNL251C	YLR203C	1
YNL251C	YLR209C	1
YNL251C	YLR214W	1
YNL251C	YLR216C	1
YNL251C	YLR224W	1
YNL251C	YLR229C	1
YNL251C	YLR240W	1
YNL251C	YLR244C	1
YNL251C	YLR245C	1
YNL251C	YLR251W	1
YNL251C	YLR252W	1
YNL251C	YLR256W	1
YNL251C	YLR265C	1
YNL251C	YLR275W	1
YNL251C	YLR285C-A	1
YNL251C	YLR294C	1
YNL251C	YLR295C	1
YNL251C	YLR306W	1
YNL251C	YLR326W	1
YNL251C	YLR333C	1
YNL251C	YLR345W	1
YNL251C	YLR348C	1
YNL251C	YLR367W	1
YNL251C	YLR370C	1
YNL251C	YLR388W	1
YNL251C	YLR389C	1
YNL251C	YLR390W	1
YNL251C	YLR397C	1
YNL251C	YLR405W	1
YNL251C	YLR406C	1
YNL251C	YLR407W	1
YNL251C	YLR410W	1
YNL251C	YLR412W	1
YNL251C	YLR413W	1
YNL251C	YLR414C	1
YNL251C	YLR419W	1
YNL251C	YLR426W	1
YNL251C	YLR439W	1
YNL251C	YLR450W	1
YNL251C	YLR452C	1
YNL251C	YLR462W	1
YNL251C	YLR463C	1
YNL251C	YLR464W	1
YNL251C	YLR465C	1
YNL251C	YML001W	1
YNL251C	YML014W	1
YNL251C	YML028W	1
YNL251C	YML036W	1
YNL251C	YML051W	1
YNL251C	YML052W	1
YNL251C	YML053C	1
YNL251C	YML075C	1
YNL251C	YML079W	1
YNL251C	YML094W	1
YNL251C	YML101C	1
YNL251C	YML106W	1
YNL251C	YML119W	1
YNL251C	YMR009W	1
YNL251C	YMR021C	1
YNL251C	YMR024W	1
YNL251C	YMR037C	1
YNL251C	YMR039C	1
YNL251C	YMR046W-A	1
YNL251C	YMR059W	1
YNL251C	YMR071C	1
YNL251C	YMR073C	1
YNL251C	YMR074C	1
YNL251C	YMR086W	1
YNL251C	YMR088C	1
YNL251C	YMR134W	1
YNL251C	YMR139W	1
YNL251C	YMR147W	1
YNL251C	YMR148W	1
YNL251C	YMR153W	1
YNL251C	YMR154C	1
YNL251C	YMR158C-A	1
YNL251C	YMR158W	1
YNL251C	YMR168C	1
YNL251C	YMR170C	1
YNL251C	YMR173W	1
YNL251C	YMR173W-A	1
YNL251C	YMR174C	1
YNL251C	YMR181C	1
YNL251C	YMR184W	1
YNL251C	YMR190C	1
YNL251C	YMR194C-B	1
YNL251C	YMR195W	1
YNL251C	YMR197C	1
YNL251C	YMR200W	1
YNL251C	YMR208W	1
YNL251C	YMR212C	1
YNL251C	YMR220W	1
YNL251C	YMR222C	1
YNL251C	YMR225C	1
YNL251C	YMR233W	1
YNL251C	YMR244C-A	1
YNL251C	YMR252C	1
YNL251C	YMR263W	1
YNL251C	YMR272C	1
YNL251C	YMR278W	1
YNL251C	YMR281W	1
YNL251C	YMR286W	1
YNL251C	YMR292W	1
YNL251C	YMR298W	1
YNL251C	YMR311C	1
YNL251C	YMR315W	1
YNL251C	YMR316W	1
YNL251C	YMR321C	1
YNL251C	YNL003C	1
YNL251C	YNL006W	1
YNL251C	YNL010W	1
YNL251C	YNL015W	1
YNL251C	YNL020C	1
YNL251C	YNL032W	1
YNL251C	YNL035C	1
YNL251C	YNL036W	1
YNL251C	YNL044W	1
YNL251C	YNL046W	1
YNL251C	YNL056W	1
YNL251C	YNL058C	1
YNL251C	YNL067W	1
YNL251C	YNL070W	1
YNL251C	YNL078W	1
YNL251C	YNL081C	1
YNL251C	YNL086W	1
YNL251C	YNL090W	1
YNL251C	YNL099C	1
YNL251C	YNL113W	1
YNL251C	YNL122C	1
YNL251C	YNL130C	1
YNL251C	YNL145W	1
YNL251C	YNL151C	1
YNL251C	YNL156C	1
YNL251C	YNL157W	1
YNL251C	YNL158W	1
YNL251C	YNL159C	1
YNL251C	YNL173C	1
YNL251C	YNL184C	1
YNL251C	YNL193W	1
YNL251C	YNL212W	1
YNL251C	YNL217W	1
YNL251C	YNL234W	1
YNL251C	YNL239W	1
YNL251C	YNL251C	1
YNL251C	YNL259C	1
YNL251C	YNL260C	1
YNL251C	YNL268W	1
YNL251C	YNL281W	1
YNL251C	YNL282W	1
YNL251C	YNL284C	1
YNL251C	YNL300W	1
YNL251C	YNL301C	1
YNL251C	YNL320W	1
YNL251C	YNL321W	1
YNL251C	YNL327W	1
YNL251C	YNR003C	1
YNL251C	YNR019W	1
YNL251C	YNR022C	1
YNL251C	YNR032C-A	1
YNL251C	YNR032W	1
YNL251C	YNR033W	1
YNL251C	YNR040W	1
YNL251C	YNR041C	1
YNL251C	YNR046W	1
YNL251C	YNR061C	1
YNL251C	YOL003C	1
YNL251C	YOL005C	1
YNL251C	YOL012C	1
YNL251C	YOL026C	1
YNL251C	YOL032W	1
YNL251C	YOL042W	1
YNL251C	YOL052C-A	1
YNL251C	YOL067C	1
YNL251C	YOL077W-A	1
YNL251C	YOL080C	1
YNL251C	YOL082W	1
YNL251C	YOL101C	1
YNL251C	YOL107W	1
YNL251C	YOL111C	1
YNL251C	YOL113W	1
YNL251C	YOL114C	1
YNL251C	YOL116W	1
YNL251C	YOL122C	1
YNL251C	YOL128C	1
YNL251C	YOL135C	1
YNL251C	YOL140W	1
YNL251C	YOL146W	1
YNL251C	YOR002W	1
YNL251C	YOR004W	1
YNL251C	YOR008C	1
YNL251C	YOR025W	1
YNL251C	YOR026W	1
YNL251C	YOR042W	1
YNL251C	YOR044W	1
YNL251C	YOR048C	1
YNL251C	YOR052C	1
YNL251C	YOR059C	1
YNL251C	YOR060C	1
YNL251C	YOR061W	1
YNL251C	YOR071C	1
YNL251C	YOR073W	1
YNL251C	YOR083W	1
YNL251C	YOR084W	1
YNL251C	YOR085W	1
YNL251C	YOR090C	1
YNL251C	YOR094W	1
YNL251C	YOR097C	1
YNL251C	YOR107W	1
YNL251C	YOR115C	1
YNL251C	YOR118W	1
YNL251C	YOR119C	1
YNL251C	YOR120W	1
YNL251C	YOR122C	1
YNL251C	YOR138C	1
YNL251C	YOR149C	1
YNL251C	YOR156C	1
YNL251C	YOR157C	1
YNL251C	YOR158W	1
YNL251C	YOR161C	1
YNL251C	YOR167C	1
YNL251C	YOR176W	1
YNL251C	YOR179C	1
YNL251C	YOR189W	1
YNL251C	YOR202W	1
YNL251C	YOR206W	1
YNL251C	YOR210W	1
YNL251C	YOR213C	1
YNL251C	YOR220W	1
YNL251C	YOR221C	1
YNL251C	YOR222W	1
YNL251C	YOR234C	1
YNL251C	YOR236W	1
YNL251C	YOR238W	1
YNL251C	YOR252W	1
YNL251C	YOR264W	1
YNL251C	YOR273C	1
YNL251C	YOR274W	1
YNL251C	YOR275C	1
YNL251C	YOR285W	1
YNL251C	YOR289W	1
YNL251C	YOR292C	1
YNL251C	YOR299W	1
YNL251C	YOR301W	1
YNL251C	YOR302W	1
YNL251C	YOR303W	1
YNL251C	YOR304C-A	1
YNL251C	YOR305W	1
YNL251C	YOR306C	1
YNL251C	YOR307C	1
YNL251C	YOR315W	1
YNL251C	YOR319W	1
YNL251C	YOR320C	1
YNL251C	YOR327C	1
YNL251C	YOR344C	1
YNL251C	YOR346W	1
YNL251C	YOR347C	1
YNL251C	YOR371C	1
YNL251C	YOR373W	1
YNL251C	YOR374W	1
YNL251C	YOR376W-A	1
YNL251C	YOR383C	1
YNL251C	YPL002C	1
YNL251C	YPL013C	1
YNL251C	YPL014W	1
YNL251C	YPL024W	1
YNL251C	YPL031C	1
YNL251C	YPL034W	1
YNL251C	YPL038W	1
YNL251C	YPL046C	1
YNL251C	YPL047W	1
YNL251C	YPL051W	1
YNL251C	YPL052W	1
YNL251C	YPL055C	1
YNL251C	YPL056C	1
YNL251C	YPL057C	1
YNL251C	YPL065W	1
YNL251C	YPL067C	1
YNL251C	YPL071C	1
YNL251C	YPL076W	1
YNL251C	YPL083C	1
YNL251C	YPL084W	1
YNL251C	YPL085W	1
YNL251C	YPL089C	1
YNL251C	YPL092W	1
YNL251C	YPL095C	1
YNL251C	YPL117C	1
YNL251C	YPL118W	1
YNL251C	YPL127C	1
YNL251C	YPL132W	1
YNL251C	YPL135W	1
YNL251C	YPL143W	1
YNL251C	YPL144W	1
YNL251C	YPL149W	1
YNL251C	YPL152W	1
YNL251C	YPL156C	1
YNL251C	YPL157W	1
YNL251C	YPL159C	1
YNL251C	YPL163C	1
YNL251C	YPL183W-A	1
YNL251C	YPL184C	1
YNL251C	YPL196W	1
YNL251C	YPL198W	1
YNL251C	YPL199C	1
YNL251C	YPL202C	1
YNL251C	YPL218W	1
YNL251C	YPL233W	1
YNL251C	YPL244C	1
YNL251C	YPL249C-A	1
YNL251C	YPL250C	1
YNL251C	YPL266W	1
YNL251C	YPL268W	1
YNL251C	YPL269W	1
YNL251C	YPL273W	1
YNL251C	YPL274W	1
YNL251C	YPR004C	1
YNL251C	YPR008W	1
YNL251C	YPR009W	1
YNL251C	YPR017C	1
YNL251C	YPR028W	1
YNL251C	YPR036W-A	1
YNL251C	YPR045C	1
YNL251C	YPR051W	1
YNL251C	YPR056W	1
YNL251C	YPR067W	1
YNL251C	YPR071W	1
YNL251C	YPR082C	1
YNL251C	YPR094W	1
YNL251C	YPR100W	1
YNL251C	YPR101W	1
YNL251C	YPR109W	1
YNL251C	YPR114W	1
YNL251C	YPR115W	1
YNL251C	YPR124W	1
YNL251C	YPR127W	1
YNL251C	YPR139C	1
YNL251C	YPR147C	1
YNL251C	YPR149W	1
YNL251C	YPR158W	1
YNL251C	YPR168W	1
YNL251C	YPR169W	1
YNL251C	YPR173C	1
YNL251C	YPR174C	1
YNL251C	YPR182W	1
YNL251C	YPR184W	1
YNL251C	YPR188C	1
YNL251C	YPR202W	1
YNL251C	YPR203W	1
YLR398C	YBR263W	1
YLR398C	YER152C	1
YLR398C	YER186C	1
YLR398C	YGL126W	1
YLR398C	YHR041C	1
YLR398C	YKR050W	1
YLR398C	YLR112W	1
YLR398C	YLR398C	1
YLR398C	YML051W	1
YLR398C	YNL241C	1
YLR398C	YOR076C	1
YLR398C	YPL015C	1
YLR398C	YPR189W	1
YER165W	YAL003W	1
YER165W	YAL007C	1
YER165W	YAL012W	1
YER165W	YAL014C	1
YER165W	YAL027W	1
YER165W	YAL030W	1
YER165W	YAL033W	1
YER165W	YAL044C	1
YER165W	YAL044W-A	1
YER165W	YAL046C	1
YER165W	YAL048C	1
YER165W	YAL049C	1
YER165W	YAL058W	1
YER165W	YAL059W	1
YER165W	YAL060W	1
YER165W	YAR002C-A	1
YER165W	YAR027W	1
YER165W	YAR028W	1
YER165W	YAR033W	1
YER165W	YAR050W	1
YER165W	YAR071W	1
YER165W	YBL001C	1
YER165W	YBL002W	1
YER165W	YBL003C	1
YER165W	YBL006C	1
YER165W	YBL017C	1
YER165W	YBL018C	1
YER165W	YBL021C	1
YER165W	YBL025W	1
YER165W	YBL026W	1
YER165W	YBL027W	1
YER165W	YBL028C	1
YER165W	YBL029C-A	1
YER165W	YBL037W	1
YER165W	YBL038W	1
YER165W	YBL039W-A	1
YER165W	YBL040C	1
YER165W	YBL041W	1
YER165W	YBL057C	1
YER165W	YBL059C-A	1
YER165W	YBL064C	1
YER165W	YBL068W	1
YER165W	YBL071W-A	1
YER165W	YBL072C	1
YER165W	YBL078C	1
YER165W	YBL087C	1
YER165W	YBL090W	1
YER165W	YBL091C-A	1
YER165W	YBL092W	1
YER165W	YBL093C	1
YER165W	YBL095W	1
YER165W	YBL098W	1
YER165W	YBL102W	1
YER165W	YBL107C	1
YER165W	YBL108C-A	1
YER165W	YBR002C	1
YER165W	YBR005W	1
YER165W	YBR006W	1
YER165W	YBR009C	1
YER165W	YBR010W	1
YER165W	YBR012C	1
YER165W	YBR013C	1
YER165W	YBR014C	1
YER165W	YBR016W	1
YER165W	YBR022W	1
YER165W	YBR026C	1
YER165W	YBR030W	1
YER165W	YBR031W	1
YER165W	YBR035C	1
YER165W	YBR037C	1
YER165W	YBR042C	1
YER165W	YBR043C	1
YER165W	YBR048W	1
YER165W	YBR052C	1
YER165W	YBR055C	1
YER165W	YBR056W-A	1
YER165W	YBR061C	1
YER165W	YBR062C	1
YER165W	YBR066C	1
YER165W	YBR069C	1
YER165W	YBR070C	1
YER165W	YBR071W	1
YER165W	YBR072W	1
YER165W	YBR077C	1
YER165W	YBR079C	1
YER165W	YBR082C	1
YER165W	YBR084C-A	1
YER165W	YBR084W	1
YER165W	YBR087W	1
YER165W	YBR088C	1
YER165W	YBR089C-A	1
YER165W	YBR090C	1
YER165W	YBR091C	1
YER165W	YBR096W	1
YER165W	YBR101C	1
YER165W	YBR103C-A	1
YER165W	YBR106W	1
YER165W	YBR109C	1
YER165W	YBR111C	1
YER165W	YBR111W-A	1
YER165W	YBR115C	1
YER165W	YBR119W	1
YER165W	YBR120C	1
YER165W	YBR122C	1
YER165W	YBR135W	1
YER165W	YBR137W	1
YER165W	YBR145W	1
YER165W	YBR154C	1
YER165W	YBR156C	1
YER165W	YBR162W-A	1
YER165W	YBR164C	1
